order_id,order_date,ship_date,customer_name,segment,category,sales,quantity,discount,profit,shipping_cost,order_priority
IT-2011-1373680,17/01/2011,23/01/2011,Shirley Daniels,Home Office,Office Supplies,17,3,0.5,-7.515,0.4,Low
TZ-2011-5130,18/01/2011,21/01/2011,Charles Sheldon,Corporate,Office Supplies,746,4,0.1,132.588,132.29,Medium
ES-2011-4174897,18/01/2011,21/01/2011,Michael Dominguez,Corporate,Office Supplies,108,8,0,33.36,18.36,Critical
MX-2011-115644,18/01/2011,23/01/2011,Vivek Gonzalez,Consumer,Office Supplies,38,3,0,6.12,4.7,Medium
ES-2011-4825230,18/01/2011,23/01/2011,Richard Bierner,Consumer,Office Supplies,26,1,0.5,-10.755,2.53,High
SA-2011-7780,18/01/2011,21/01/2011,Beth Paige,Consumer,Office Supplies,14,1,0,2.97,2.48,High
ZA-2011-9910,19/01/2011,21/01/2011,Patrick Gardner,Consumer,Office Supplies,418,14,0,95.76,143.67,Critical
ES-2011-3666932,19/01/2011,20/01/2011,Matt Abelman,Home Office,Office Supplies,145,3,0,43.56,58.25,Critical
MX-2011-139199,19/01/2011,24/01/2011,Aleksandra Gannaway,Corporate,Technology,716,4,0,221.92,36.29,Medium
MX-2011-139199,19/01/2011,24/01/2011,Aleksandra Gannaway,Corporate,Furniture,226,2,0,33.96,25.81,Medium
IN-2011-45020,19/01/2011,23/01/2011,Pauline Webber,Corporate,Technology,278,3,0.37,-106.083,21.22,Medium
ES-2011-3666932,19/01/2011,20/01/2011,Matt Abelman,Home Office,Office Supplies,48,3,0.4,7.92,15.23,Critical
ZA-2011-9910,19/01/2011,21/01/2011,Patrick Gardner,Consumer,Technology,41,1,0,6.12,12.68,Critical
CA-2011-123477,19/01/2011,22/01/2011,David Wiener,Corporate,Office Supplies,65,4,0.2,6.4864,5.04,High
MX-2011-139199,19/01/2011,24/01/2011,Aleksandra Gannaway,Corporate,Technology,53,2,0,16.32,4.1,Medium
ES-2011-1690587,19/01/2011,21/01/2011,Ann Blume,Corporate,Office Supplies,48,3,0,21.24,3.54,High
CA-2011-8390,19/01/2011,22/01/2011,Michael Kennedy,Corporate,Office Supplies,16,1,0,5.7,1.4,Medium
AO-2011-8430,20/01/2011,20/01/2011,Michelle Arnett,Home Office,Furniture,825,2,0,338.34,88.97,High
MX-2011-131618,20/01/2011,20/01/2011,Suzanne McNair,Corporate,Office Supplies,372,2,0,81.88,82.67,Critical
CA-2011-146591,20/01/2011,21/01/2011,Toby Swindell,Consumer,Furniture,181,5,0.7,-320.597,29.68,Medium
IR-2011-9150,20/01/2011,22/01/2011,Irene Maddox,Consumer,Furniture,141,1,0,57.75,20.93,Medium
US-2011-153591,20/01/2011,25/01/2011,Alejandro Ballentine,Home Office,Furniture,196,1,0.2,-34.252,17.08,Medium
CA-2011-146591,20/01/2011,21/01/2011,Toby Swindell,Consumer,Office Supplies,56,4,0.2,19.6224,14.49,Medium
AO-2011-8430,20/01/2011,20/01/2011,Michelle Arnett,Home Office,Office Supplies,49,1,0,15.51,11.64,High
CA-2011-146591,20/01/2011,21/01/2011,Toby Swindell,Consumer,Office Supplies,109,5,0.2,36.693,10.39,Medium
ES-2011-1122594,20/01/2011,25/01/2011,Darren Koutras,Consumer,Office Supplies,58,2,0,7.56,8.77,High
AO-2011-8430,20/01/2011,20/01/2011,Michelle Arnett,Home Office,Office Supplies,48,1,0,15.84,7.92,High
NI-2011-8880,20/01/2011,24/01/2011,Randy Bradley,Consumer,Office Supplies,37,4,0.7,-73.68,6.08,High
CA-2011-146591,20/01/2011,21/01/2011,Toby Swindell,Consumer,Office Supplies,32,10,0.7,-23.716,6.03,Medium
NI-2011-8880,20/01/2011,24/01/2011,Randy Bradley,Consumer,Office Supplies,24,4,0.7,-42.624,3.74,High
RS-2011-7010,20/01/2011,22/01/2011,Ruben Dartt,Consumer,Office Supplies,10,1,0,4.83,2.05,High
RS-2011-7010,20/01/2011,22/01/2011,Ruben Dartt,Consumer,Office Supplies,11,1,0,4.08,1.48,High
IN-2011-43585,20/01/2011,24/01/2011,Toby Ritter,Consumer,Furniture,139,3,0.1,27.693,1.23,Medium
MX-2011-146584,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Furniture,"2,797",6,0.2,-0.072,320.38,Low
MG-2011-9660,21/01/2011,27/01/2011,Sally Hughsby,Corporate,Office Supplies,"1,244",6,0,211.5,88.66,Medium
US-2011-147627,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Furniture,"1,068",3,0,224.2674,85.72,Medium
US-2011-147627,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Technology,700,7,0,181.9818,31.52,Medium
MX-2011-146584,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Technology,405,4,0,121.44,26.73,Low
MG-2011-9660,21/01/2011,27/01/2011,Sally Hughsby,Corporate,Furniture,277,2,0,55.38,24.75,Medium
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Furniture,273,3,0,30.0234,20.68,Medium
MX-2011-146584,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Technology,182,2,0,16.4,19.1,Low
ES-2011-3229667,21/01/2011,26/01/2011,Ryan Crowe,Consumer,Technology,495,2,0,232.8,18.43,Medium
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Office Supplies,248,4,0.1,93.5816,14.53,Medium
MX-2011-146584,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Office Supplies,107,5,0,46.1,8.92,Low
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Office Supplies,67,2,0,15.9792,8.4,Medium
MG-2011-9660,21/01/2011,27/01/2011,Sally Hughsby,Corporate,Office Supplies,85,2,0,12.66,6.06,Medium
MX-2011-146584,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Office Supplies,61,8,0,28.64,5.22,Low
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Office Supplies,44,3,0,12.7368,4.88,Medium
IR-2011-3900,21/01/2011,26/01/2011,Darrin Van Huff,Corporate,Office Supplies,61,1,0,18.96,4.61,Medium
US-2011-147774,21/01/2011,27/01/2011,Muhammed MacIntyre,Corporate,Office Supplies,67,1,0.7,-51.5154,3,Medium
US-2011-147627,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Office Supplies,23,3,0,10.9698,2.6,Medium
US-2011-147627,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Furniture,39,4,0,11.58,2.57,Medium
ID-2011-63017,21/01/2011,25/01/2011,Pauline Webber,Corporate,Office Supplies,52,2,0.47,-24.3804,2.02,Medium
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Office Supplies,30,5,0,13.365,1.98,Medium
MG-2011-9660,21/01/2011,27/01/2011,Sally Hughsby,Corporate,Office Supplies,27,1,0,2.43,1.58,Medium
MX-2011-146584,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Office Supplies,18,2,0,1.56,1.29,Low
US-2011-147627,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Office Supplies,23,7,0,6.6584,1.22,Medium
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Office Supplies,19,5,0,8.9535,1.21,Medium
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Office Supplies,14,1,0,4.0542,1.14,Medium
CA-2011-148614,21/01/2011,26/01/2011,Mark Van Huff,Consumer,Office Supplies,19,2,0,9.2928,0.94,Medium
CA-2011-167927,21/01/2011,27/01/2011,Xylona Preis,Consumer,Furniture,15,3,0,4.8609,0.71,Medium
CA-2011-148614,21/01/2011,26/01/2011,Mark Van Huff,Consumer,Furniture,19,2,0,5.79,0.64,Medium
US-2011-147627,21/01/2011,27/01/2011,Hunter Lopez,Consumer,Office Supplies,7,3,0,1.7901,0.47,Medium
ES-2011-5497239,22/01/2011,26/01/2011,Paul Stevenson,Home Office,Office Supplies,889,7,0.4,59.22,96.45,High
ES-2011-5497239,22/01/2011,26/01/2011,Paul Stevenson,Home Office,Furniture,825,2,0,338.34,77.08,High
ES-2011-3906248,22/01/2011,26/01/2011,Marc Harrigan,Home Office,Office Supplies,666,5,0,119.85,73.27,Medium
ID-2011-86950,22/01/2011,23/01/2011,Sung Shariari,Consumer,Office Supplies,60,6,0.4,-33.876,27.43,Critical
KE-2011-7940,22/01/2011,24/01/2011,Jason Klamczynski,Corporate,Office Supplies,95,2,0,12.36,21.6,High
ES-2011-1550182,22/01/2011,26/01/2011,Claudia Bergmann,Corporate,Office Supplies,202,4,0,22.2,18.96,Medium
MX-2011-143238,22/01/2011,27/01/2011,Carl Ludwig,Consumer,Furniture,259,2,0,101.16,11.91,Medium
MX-2011-165526,22/01/2011,26/01/2011,Michael Paige,Corporate,Furniture,219,4,0,0,10.23,Medium
MX-2011-165526,22/01/2011,26/01/2011,Michael Paige,Corporate,Technology,109,2,0,27.2,9,Medium
ES-2011-5497239,22/01/2011,26/01/2011,Paul Stevenson,Home Office,Office Supplies,54,1,0,12.39,5.13,High
ES-2011-1550182,22/01/2011,26/01/2011,Claudia Bergmann,Corporate,Technology,65,1,0.15,24.3225,4.38,Medium
CA-2011-110422,22/01/2011,24/01/2011,Tom Boeckenhauer,Consumer,Furniture,25,3,0.2,4.1028,3.64,Critical
TU-2011-9560,22/01/2011,27/01/2011,Brendan Murry,Corporate,Furniture,77,4,0.6,-104.688,2.36,Medium
ID-2011-86950,22/01/2011,23/01/2011,Sung Shariari,Consumer,Office Supplies,6,1,0.4,-3.912,1.77,Critical
ES-2011-3906248,22/01/2011,26/01/2011,Marc Harrigan,Home Office,Office Supplies,12,2,0,3.12,0.27,Medium
MX-2011-116393,23/01/2011,23/01/2011,Larry Tron,Consumer,Furniture,"1,102",4,0,198.32,146.12,Medium
MX-2011-116393,23/01/2011,23/01/2011,Larry Tron,Consumer,Furniture,920,3,0,395.76,45.77,Medium
MX-2011-116393,23/01/2011,23/01/2011,Larry Tron,Consumer,Office Supplies,48,2,0,15.8,5.55,Medium
MX-2011-116393,23/01/2011,23/01/2011,Larry Tron,Consumer,Office Supplies,26,3,0,9.78,3.61,Medium
MX-2011-116393,23/01/2011,23/01/2011,Larry Tron,Consumer,Office Supplies,24,2,0,1.64,3.27,Medium
SA-2011-7370,23/01/2011,27/01/2011,Corey Roper,Home Office,Office Supplies,34,2,0,12.36,1.91,Medium
SA-2011-7370,23/01/2011,27/01/2011,Corey Roper,Home Office,Office Supplies,9,1,0,1.59,0.58,Medium
EN-2011-70,24/01/2011,24/01/2011,Ann Blume,Corporate,Technology,"1,303",2,0,286.56,234.73,Medium
EN-2011-70,24/01/2011,24/01/2011,Ann Blume,Corporate,Office Supplies,561,1,0,61.68,133.57,Medium
ES-2011-3060159,24/01/2011,29/01/2011,Christine Phan,Corporate,Technology,591,2,0,53.16,66.1,Medium
IT-2011-2413417,24/01/2011,26/01/2011,Shirley Jackson,Consumer,Furniture,73,1,0.6,-56.562,29.86,Critical
IN-2011-85459,24/01/2011,30/01/2011,Jill Matthias,Consumer,Office Supplies,420,14,0,147,20.03,Medium
IN-2011-85459,24/01/2011,30/01/2011,Jill Matthias,Consumer,Furniture,220,2,0,8.76,16.92,Medium
EN-2011-70,24/01/2011,24/01/2011,Ann Blume,Corporate,Furniture,133,1,0,63.87,15.16,Medium
IT-2011-2413417,24/01/2011,26/01/2011,Shirley Jackson,Consumer,Furniture,69,3,0.6,-95.202,12.7,Critical
IN-2011-85459,24/01/2011,30/01/2011,Jill Matthias,Consumer,Office Supplies,139,8,0,65.28,11.94,Medium
IT-2011-2413417,24/01/2011,26/01/2011,Shirley Jackson,Consumer,Office Supplies,55,3,0,2.7,11.16,Critical
IN-2011-20737,24/01/2011,29/01/2011,Lena Creighton,Consumer,Technology,111,3,0.1,8.568,9.92,Medium
IT-2011-2413417,24/01/2011,26/01/2011,Shirley Jackson,Consumer,Office Supplies,41,4,0,2.88,5.24,Critical
IT-2011-2413417,24/01/2011,26/01/2011,Shirley Jackson,Consumer,Office Supplies,54,5,0,7.5,4.72,Critical
CA-2011-102645,24/01/2011,29/01/2011,Ionia McGrath,Consumer,Office Supplies,40,6,0,19.2384,4.31,Medium
IN-2011-10552,24/01/2011,30/01/2011,Chuck Clark,Home Office,Office Supplies,59,5,0,27.75,4.27,Medium
MA-2011-3960,24/01/2011,30/01/2011,Greg Hansen,Consumer,Office Supplies,42,6,0,9.18,3.57,Medium
ES-2011-5158376,24/01/2011,26/01/2011,Joni Sundaresam,Home Office,Office Supplies,28,1,0,4.14,3.33,High
IN-2011-64557,24/01/2011,29/01/2011,Mitch Webber,Consumer,Office Supplies,12,3,0.17,4.2273,1.2,Medium
CA-2011-146997,24/01/2011,28/01/2011,Speros Goranitis,Consumer,Office Supplies,6,3,0,0,0.95,High
TU-2011-8930,24/01/2011,28/01/2011,Janet Martin,Consumer,Office Supplies,15,2,0.6,-3.84,0.94,Medium
ES-2011-3060159,24/01/2011,29/01/2011,Christine Phan,Corporate,Office Supplies,11,1,0,4.11,0.62,Medium
ES-2011-3104322,25/01/2011,29/01/2011,Frank Olsen,Consumer,Office Supplies,445,9,0,71.01,33.54,Medium
NI-2011-7750,25/01/2011,28/01/2011,Gary Hwang,Consumer,Technology,148,6,0.7,-182.178,18.61,Medium
ES-2011-4880899,25/01/2011,30/01/2011,Aimee Bixby,Consumer,Office Supplies,178,7,0,58.59,16.94,Medium
ES-2011-3746760,25/01/2011,1/2/2011,Filia McAdams,Corporate,Office Supplies,133,10,0,3.9,8.94,Medium
ES-2011-3104322,25/01/2011,29/01/2011,Frank Olsen,Consumer,Office Supplies,71,5,0,1.35,6.64,Medium
SF-2011-2290,25/01/2011,26/01/2011,Brad Thomas,Home Office,Office Supplies,45,4,0,10.44,6.53,High
MX-2011-161508,25/01/2011,29/01/2011,Bart Pistole,Corporate,Office Supplies,32,2,0,10.12,4.45,High
IN-2011-53658,25/01/2011,27/01/2011,Luke Weiss,Consumer,Office Supplies,98,2,0,34.32,3.17,High
MX-2011-162936,25/01/2011,29/01/2011,Sue Ann Reed,Consumer,Office Supplies,18,1,0,5.98,1.76,Medium
ES-2011-3746760,25/01/2011,1/2/2011,Filia McAdams,Corporate,Furniture,20,1,0,4.02,1.15,Medium
NI-2011-7750,25/01/2011,28/01/2011,Gary Hwang,Consumer,Office Supplies,4,1,0.7,-9,0.28,Medium
ID-2011-36011,26/01/2011,27/01/2011,Heather Kirkland,Corporate,Furniture,334,1,0.27,-109.9365,92.67,High
TU-2011-5460,26/01/2011,31/01/2011,Jay Fein,Consumer,Furniture,"1,113",6,0.6,-1475.352,47.35,Medium
IT-2011-4233239,26/01/2011,30/01/2011,Allen Rosenblatt,Corporate,Technology,570,3,0.5,-216.765,33.99,Medium
MO-2011-3300,26/01/2011,31/01/2011,Nat Carroll,Consumer,Technology,311,1,0,118.02,27.7,High
SL-2011-6640,26/01/2011,30/01/2011,Sally Hughsby,Corporate,Office Supplies,285,4,0,59.76,25.63,Medium
ES-2011-4436456,26/01/2011,26/01/2011,Hunter Glantz,Consumer,Furniture,119,2,0.6,-143.076,24.75,Medium
TU-2011-5460,26/01/2011,31/01/2011,Jay Fein,Consumer,Office Supplies,318,4,0.6,-254.64,19.93,Medium
IR-2011-3890,26/01/2011,28/01/2011,Bradley Talbott,Home Office,Technology,256,1,0,102.45,19.7,High
MO-2011-3300,26/01/2011,31/01/2011,Nat Carroll,Consumer,Technology,124,1,0,42.24,17.14,High
IN-2011-31496,26/01/2011,28/01/2011,Nathan Mautz,Home Office,Office Supplies,79,3,0,25.38,13.82,High
IN-2011-76198,26/01/2011,1/2/2011,Anna Andreadi,Consumer,Office Supplies,343,7,0,54.6,13.22,Low
IT-2011-2536577,26/01/2011,29/01/2011,Alan Shonely,Consumer,Office Supplies,345,9,0,162.27,12.46,Medium
IN-2011-15270,26/01/2011,31/01/2011,Christina Anderson,Consumer,Office Supplies,142,3,0.17,51.1659,12.24,Medium
TU-2011-5460,26/01/2011,31/01/2011,Jay Fein,Consumer,Office Supplies,115,4,0.6,-68.976,11.17,Medium
IT-2011-2536577,26/01/2011,29/01/2011,Alan Shonely,Consumer,Office Supplies,108,5,0.1,2.4,11.06,Medium
IT-2011-2536577,26/01/2011,29/01/2011,Alan Shonely,Consumer,Office Supplies,136,9,0,16.2,9.44,Medium
IT-2011-2536577,26/01/2011,29/01/2011,Alan Shonely,Consumer,Office Supplies,88,4,0,15.84,7.14,Medium
ES-2011-3940520,26/01/2011,30/01/2011,Michael Moore,Consumer,Technology,88,3,0,18.45,5.54,Medium
ES-2011-3940520,26/01/2011,30/01/2011,Michael Moore,Consumer,Office Supplies,52,4,0,20.04,4.88,Medium
ES-2011-3429709,26/01/2011,30/01/2011,Patrick O'Brill,Consumer,Office Supplies,32,3,0,10.08,4.82,High
ES-2011-4436456,26/01/2011,26/01/2011,Hunter Glantz,Consumer,Office Supplies,41,6,0.5,-10.89,3.98,Medium
TU-2011-5460,26/01/2011,31/01/2011,Jay Fein,Consumer,Furniture,34,1,0.6,-38.982,3.08,Medium
IT-2011-2536577,26/01/2011,29/01/2011,Alan Shonely,Consumer,Office Supplies,86,2,0.1,2.85,2.65,Medium
ES-2011-4436456,26/01/2011,26/01/2011,Hunter Glantz,Consumer,Office Supplies,12,3,0.5,-8.01,1.75,Medium
IT-2011-2536577,26/01/2011,29/01/2011,Alan Shonely,Consumer,Office Supplies,60,2,0,21.42,1.74,Medium
MO-2011-3300,26/01/2011,31/01/2011,Nat Carroll,Consumer,Office Supplies,9,1,0,4.02,1.43,High
TU-2011-5460,26/01/2011,31/01/2011,Jay Fein,Consumer,Office Supplies,16,2,0.6,-5.724,1.28,Medium
ES-2011-3940520,26/01/2011,30/01/2011,Michael Moore,Consumer,Office Supplies,13,1,0,5.49,1.2,Medium
MO-2011-3300,26/01/2011,31/01/2011,Nat Carroll,Consumer,Office Supplies,11,1,0,4.83,0.88,High
IT-2011-2536577,26/01/2011,29/01/2011,Alan Shonely,Consumer,Furniture,177,8,0,0,0.61,Medium
TU-2011-5460,26/01/2011,31/01/2011,Jay Fein,Consumer,Office Supplies,5,1,0.6,-7.338,0.34,Medium
CA-2011-167997,27/01/2011,30/01/2011,Carol Adams,Corporate,Furniture,142,2,0,39.7488,24.59,High
MX-2011-160150,27/01/2011,29/01/2011,Neola Schneider,Consumer,Office Supplies,115,13,0,10.14,24.52,Critical
US-2011-155502,27/01/2011,1/2/2011,Shirley Daniels,Home Office,Office Supplies,490,8,0,0,21.48,Medium
US-2011-155502,27/01/2011,1/2/2011,Shirley Daniels,Home Office,Technology,188,2,0,52.6344,17.66,Medium
IN-2011-33890,27/01/2011,1/2/2011,Kean Nguyen,Corporate,Technology,367,7,0,106.26,17.61,Medium
CT-2011-6350,27/01/2011,29/01/2011,Todd Sumrall,Corporate,Office Supplies,76,2,0,20.58,16.59,Critical
US-2011-155502,27/01/2011,1/2/2011,Shirley Daniels,Home Office,Technology,155,13,0,0,11.95,Medium
EZ-2011-4800,27/01/2011,1/2/2011,Ryan Akin,Consumer,Office Supplies,230,4,0,15.96,10.73,Medium
MX-2011-160150,27/01/2011,29/01/2011,Neola Schneider,Consumer,Office Supplies,31,2,0,13.8,6.7,Critical
US-2011-155502,27/01/2011,1/2/2011,Shirley Daniels,Home Office,Furniture,63,3,0,30.7818,6.15,Medium
ID-2011-78102,27/01/2011,2/2/2011,Dennis Bolton,Home Office,Office Supplies,82,13,0.47,-17.3901,5.67,Medium
MO-2011-1670,27/01/2011,29/01/2011,Liz Pelletier,Consumer,Furniture,51,2,0,22.8,4.24,High
MO-2011-1670,27/01/2011,29/01/2011,Liz Pelletier,Consumer,Office Supplies,20,1,0,5.22,3.73,High
MO-2011-1670,27/01/2011,29/01/2011,Liz Pelletier,Consumer,Office Supplies,17,1,0,2.46,3.44,High
IN-2011-50704,27/01/2011,1/2/2011,Patrick O'Donnell,Consumer,Office Supplies,40,2,0,15.18,2.6,Medium
MX-2011-124555,27/01/2011,31/01/2011,Barry Weirich,Consumer,Office Supplies,35,5,0.2,7.26,1.98,Medium
US-2011-155502,27/01/2011,1/2/2011,Shirley Daniels,Home Office,Office Supplies,19,3,0,9.3312,1.53,Medium
CA-2011-167997,27/01/2011,30/01/2011,Carol Adams,Corporate,Office Supplies,11,2,0,5.0196,1.39,High
US-2011-155502,27/01/2011,1/2/2011,Shirley Daniels,Home Office,Office Supplies,17,2,0,8.34,1.13,Medium
MO-2011-1670,27/01/2011,29/01/2011,Liz Pelletier,Consumer,Office Supplies,5,1,0,2.16,0.54,High
US-2011-155502,27/01/2011,1/2/2011,Shirley Daniels,Home Office,Furniture,12,3,0,4.4712,0.43,Medium
IN-2011-63990,28/01/2011,2/2/2011,Jocasta Rupert,Consumer,Technology,532,2,0.1,47.202,51.51,Medium
US-2011-117163,28/01/2011,3/2/2011,Ed Jacobs,Consumer,Furniture,333,3,0.2,-16.65,23.43,Medium
ID-2011-42164,28/01/2011,31/01/2011,Michael Paige,Corporate,Office Supplies,132,5,0.47,-5.0505,9.82,Medium
ID-2011-42164,28/01/2011,31/01/2011,Michael Paige,Corporate,Office Supplies,90,5,0.47,-51.2175,4.86,Medium
US-2011-117163,28/01/2011,3/2/2011,Ed Jacobs,Consumer,Office Supplies,57,1,0,14.3075,4,Medium
US-2011-117163,28/01/2011,3/2/2011,Ed Jacobs,Consumer,Office Supplies,36,4,0,12.0252,3.25,Medium
IT-2011-4728742,28/01/2011,3/2/2011,Herbert Flentye,Consumer,Office Supplies,28,1,0.1,-0.642,1.15,Medium
US-2011-119053,29/01/2011,3/2/2011,Resi Pölking,Consumer,Furniture,493,2,0.6,-468.016,31.54,Medium
US-2011-156664,29/01/2011,3/2/2011,Resi Pölking,Consumer,Furniture,369,2,0.7,-591.172,18.73,Medium
BN-2011-1530,29/01/2011,4/2/2011,Nona Balk,Corporate,Office Supplies,44,1,0,16.23,3.35,Medium
CA-2011-100328,29/01/2011,4/2/2011,Jasper Cacioppo,Consumer,Office Supplies,4,1,0.2,1.3257,0.36,Medium
ID-2011-80545,30/01/2011,30/01/2011,Harold Engle,Corporate,Furniture,162,2,0.4,-29.688,63.14,High
NI-2011-2370,30/01/2011,4/2/2011,David Philippe,Consumer,Technology,191,2,0.7,-382.086,19.19,Medium
NI-2011-2370,30/01/2011,4/2/2011,David Philippe,Consumer,Office Supplies,18,4,0.7,-32.22,2.36,Medium
NI-2011-2370,30/01/2011,4/2/2011,David Philippe,Consumer,Technology,42,1,0.7,-62.79,2.27,Medium
NI-2011-9200,30/01/2011,31/01/2011,Arthur Gainer,Consumer,Office Supplies,5,2,0.7,-5.538,1.01,Critical
NI-2011-9200,30/01/2011,31/01/2011,Arthur Gainer,Consumer,Office Supplies,4,1,0.7,-8.601,0.6,Critical
NI-2011-2370,30/01/2011,4/2/2011,David Philippe,Consumer,Office Supplies,20,6,0.7,-29.718,0.39,Medium
NI-2011-2370,30/01/2011,4/2/2011,David Philippe,Consumer,Office Supplies,12,1,0.7,-8.283,0.32,Medium
NI-2011-2370,30/01/2011,4/2/2011,David Philippe,Consumer,Office Supplies,1,1,0.7,-2.349,0.12,Medium
IN-2011-81833,31/01/2011,6/2/2011,Troy Staebel,Consumer,Technology,"2,571",4,0,102.84,129,Medium
IN-2011-81833,31/01/2011,6/2/2011,Troy Staebel,Consumer,Furniture,"1,917",4,0,517.56,104.29,Medium
IN-2011-32196,31/01/2011,5/2/2011,Luke Schmidt,Corporate,Technology,839,3,0.1,121.113,54.17,High
CA-2011-134103,31/01/2011,5/2/2011,Mike Vittorini,Consumer,Office Supplies,230,2,0,6.8982,22.58,High
MO-2011-4320,31/01/2011,4/2/2011,Bryan Davis,Consumer,Furniture,436,1,0,178.74,22.32,Medium
MO-2011-4320,31/01/2011,4/2/2011,Bryan Davis,Consumer,Furniture,334,2,0,26.7,19.34,Medium
IN-2011-32196,31/01/2011,5/2/2011,Luke Schmidt,Corporate,Furniture,374,8,0.1,24.696,15.85,High
MX-2011-100762,31/01/2011,3/2/2011,Charles McCrossin,Consumer,Office Supplies,35,3,0,12.66,12.7,Critical
IN-2011-72334,31/01/2011,6/2/2011,Sarah Foster,Consumer,Office Supplies,164,6,0,18,10.65,Medium
US-2011-120957,31/01/2011,6/2/2011,Damala Kotsonis,Corporate,Office Supplies,85,3,0.2,-20.148,8.52,Medium
MO-2011-4320,31/01/2011,4/2/2011,Bryan Davis,Consumer,Office Supplies,95,4,0,23.76,6.18,Medium
IN-2011-81833,31/01/2011,6/2/2011,Troy Staebel,Consumer,Office Supplies,122,4,0,32.88,5.85,Medium
IN-2011-81833,31/01/2011,6/2/2011,Troy Staebel,Consumer,Office Supplies,62,6,0,18.54,5.18,Medium
IN-2011-81833,31/01/2011,6/2/2011,Troy Staebel,Consumer,Office Supplies,106,6,0,48.6,5.01,Medium
IN-2011-18070,31/01/2011,5/2/2011,Brendan Dodson,Home Office,Office Supplies,113,4,0,55.56,4.51,Medium
MO-2011-4320,31/01/2011,4/2/2011,Bryan Davis,Consumer,Office Supplies,63,6,0,11.34,3.6,Medium
MO-2011-4320,31/01/2011,4/2/2011,Bryan Davis,Consumer,Office Supplies,24,1,0,2.85,2.12,Medium
US-2011-120957,31/01/2011,6/2/2011,Damala Kotsonis,Corporate,Office Supplies,30,4,0.2,-7.296,1.99,Medium
IN-2011-81833,31/01/2011,6/2/2011,Troy Staebel,Consumer,Office Supplies,32,2,0,9.3,1.9,Medium
CA-2011-134103,31/01/2011,5/2/2011,Mike Vittorini,Consumer,Office Supplies,11,2,0,4.752,1.2,High
IN-2011-30733,1/2/2011,3/2/2011,Patrick O'Donnell,Consumer,Technology,286,2,0,71.4,57.3,Critical
CA-2011-115161,1/2/2011,3/2/2011,Liz Carlisle,Consumer,Furniture,291,2,0.15,3.4196,54.64,High
AO-2011-1390,1/2/2011,4/2/2011,David Kendrick,Corporate,Office Supplies,206,1,0,92.88,53.08,Critical
ID-2011-56493,1/2/2011,3/2/2011,Stephanie Phelps,Corporate,Office Supplies,163,3,0,68.31,44.36,Critical
IN-2011-36074,1/2/2011,5/2/2011,David Kendrick,Corporate,Office Supplies,352,5,0,137.4,33.15,Medium
US-2011-118892,1/2/2011,6/2/2011,Dave Hallsten,Corporate,Office Supplies,401,2,0.4,20.024,21.38,Medium
IR-2011-6550,1/2/2011,6/2/2011,Patrick O'Brill,Consumer,Furniture,310,6,0,148.5,19.65,High
ES-2011-5268439,1/2/2011,3/2/2011,Gene Hale,Corporate,Office Supplies,140,5,0,15.3,19.23,High
IN-2011-30733,1/2/2011,3/2/2011,Patrick O'Donnell,Consumer,Office Supplies,41,3,0,11.79,11.13,Critical
US-2011-118892,1/2/2011,6/2/2011,Dave Hallsten,Corporate,Technology,82,2,0.4,-19.136,6.21,Medium
ES-2011-5460465,1/2/2011,5/2/2011,Ralph Ritter,Consumer,Office Supplies,78,3,0,20.34,6.03,Medium
IN-2011-30733,1/2/2011,3/2/2011,Patrick O'Donnell,Consumer,Office Supplies,23,5,0,9.6,5.29,Critical
IN-2011-30733,1/2/2011,3/2/2011,Patrick O'Donnell,Consumer,Office Supplies,20,3,0,9.9,3.78,Critical
ES-2011-5268439,1/2/2011,3/2/2011,Gene Hale,Corporate,Office Supplies,21,1,0,0,3.34,High
ES-2011-2205486,1/2/2011,7/2/2011,Ionia McGrath,Consumer,Office Supplies,21,3,0,10.53,1.86,Medium
ES-2011-2205486,1/2/2011,7/2/2011,Ionia McGrath,Consumer,Office Supplies,12,2,0,4.2,0.93,Medium
